id,timestamp,genes,clean_acc,blackbox_acc,clean_acc_f,black_acc_f,genes_list,L,arch_readable,stages,balanced
26,2025-11-24T13:46:07.629085,[0. 2. 0. 0. 2. 2. 2. 1. 0. 0. 2. 2. 2. 1. 0. 1.],"81,6468254","63,98809524",81.6468254,63.98809524,"[0, 2, 0, 0, 2, 2, 2, 1, 0, 0, 2, 2, 2, 1, 0, 1]",16,"c2:['Conv', 'MLP', 'Conv']; c3:['Conv', 'MLP', 'MLP', 'MLP']; c4:['Transformer', 'Conv', 'Conv', 'MLP', 'MLP', 'MLP']; c5:['Transformer', 'Conv', 'Transformer']","c2=Conv,MLP,Conv;c3=Conv,MLP,MLP,MLP;c4=Transformer,Conv,Conv,MLP,MLP,MLP;c5=Transformer,Conv,Transformer",72.81746032
49,2025-11-21T14:18:03.849032,[2. 0. 1. 1. 1. 0. 2. 2. 0. 0. 2. 1. 2. 1. 1. 0.],"74,50396825","70,98214286",74.50396825,70.98214286,"[2, 0, 1, 1, 1, 0, 2, 2, 0, 0, 2, 1, 2, 1, 1, 0]",16,"c2:['MLP', 'Conv', 'Transformer']; c3:['Transformer', 'Transformer', 'Conv', 'MLP']; c4:['MLP', 'Conv', 'Conv', 'MLP', 'Transformer', 'MLP']; c5:['Transformer', 'Transformer', 'Conv']","c2=MLP,Conv,Transformer;c3=Transformer,Transformer,Conv,MLP;c4=MLP,Conv,Conv,MLP,Transformer,MLP;c5=Transformer,Transformer,Conv",72.743055555
44,2025-11-24T19:51:56.914653,[1. 2. 2. 1. 0. 1. 2. 2. 0. 2. 0. 1. 1. 2. 1. 2.],"78,76984127","66,51785714",78.76984127,66.51785714,"[1, 2, 2, 1, 0, 1, 2, 2, 0, 2, 0, 1, 1, 2, 1, 2]",16,"c2:['Transformer', 'MLP', 'MLP']; c3:['Transformer', 'Conv', 'Transformer', 'MLP']; c4:['MLP', 'Conv', 'MLP', 'Conv', 'Transformer', 'Transformer']; c5:['MLP', 'Transformer', 'MLP']","c2=Transformer,MLP,MLP;c3=Transformer,Conv,Transformer,MLP;c4=MLP,Conv,MLP,Conv,Transformer,Transformer;c5=MLP,Transformer,MLP",72.64384920500001
27,2025-11-25T11:18:54.516185,[2. 2. 2. 1. 2. 2. 0. 1. 2. 2. 0. 0. 1. 1. 0. 0.],"81,8452381","63,19444444",81.8452381,63.19444444,"[2, 2, 2, 1, 2, 2, 0, 1, 2, 2, 0, 0, 1, 1, 0, 0]",16,"c2:['MLP', 'MLP', 'MLP']; c3:['Transformer', 'MLP', 'MLP', 'Conv']; c4:['Transformer', 'MLP', 'MLP', 'Conv', 'Conv', 'Transformer']; c5:['Transformer', 'Conv', 'Conv']","c2=MLP,MLP,MLP;c3=Transformer,MLP,MLP,Conv;c4=Transformer,MLP,MLP,Conv,Conv,Transformer;c5=Transformer,Conv,Conv",72.51984127
45,2025-11-25T15:22:18.624538,[2. 2. 2. 2. 0. 1. 0. 2. 2. 2. 0. 0. 0. 1. 1. 2.],"75,09920635","69,19642857",75.09920635,69.19642857,"[2, 2, 2, 2, 0, 1, 0, 2, 2, 2, 0, 0, 0, 1, 1, 2]",16,"c2:['MLP', 'MLP', 'MLP']; c3:['MLP', 'Conv', 'Transformer', 'Conv']; c4:['MLP', 'MLP', 'MLP', 'Conv', 'Conv', 'Conv']; c5:['Transformer', 'Transformer', 'MLP']","c2=MLP,MLP,MLP;c3=MLP,Conv,Transformer,Conv;c4=MLP,MLP,MLP,Conv,Conv,Conv;c5=Transformer,Transformer,MLP",72.14781746
8,2025-11-25T13:17:19.422909,[2. 1. 1. 0. 0. 2. 1. 0. 0. 2. 2. 0. 2. 2. 1. 1.],"81,25","62,99603175",81.25,62.99603175,"[2, 1, 1, 0, 0, 2, 1, 0, 0, 2, 2, 0, 2, 2, 1, 1]",16,"c2:['MLP', 'Transformer', 'Transformer']; c3:['Conv', 'Conv', 'MLP', 'Transformer']; c4:['Conv', 'Conv', 'MLP', 'MLP', 'Conv', 'MLP']; c5:['MLP', 'Transformer', 'Transformer']","c2=MLP,Transformer,Transformer;c3=Conv,Conv,MLP,Transformer;c4=Conv,Conv,MLP,MLP,Conv,MLP;c5=MLP,Transformer,Transformer",72.123015875
13,2025-11-24T12:44:54.088650,[0. 2. 0. 0. 1. 2. 2. 1. 2. 1. 0. 0. 2. 1. 1. 2.],"84,42460317","59,72222222",84.42460317,59.72222222,"[0, 2, 0, 0, 1, 2, 2, 1, 2, 1, 0, 0, 2, 1, 1, 2]",16,"c2:['Conv', 'MLP', 'Conv']; c3:['Conv', 'Transformer', 'MLP', 'MLP']; c4:['Transformer', 'MLP', 'Transformer', 'Conv', 'Conv', 'MLP']; c5:['Transformer', 'Transformer', 'MLP']","c2=Conv,MLP,Conv;c3=Conv,Transformer,MLP,MLP;c4=Transformer,MLP,Transformer,Conv,Conv,MLP;c5=Transformer,Transformer,MLP",72.073412695
17,2025-11-21T12:39:29.359175,[2. 2. 0. 0. 1. 0. 1. 0. 0. 2. 0. 2. 2. 1. 0. 0.],"79,46428571","64,58333333",79.46428571,64.58333333,"[2, 2, 0, 0, 1, 0, 1, 0, 0, 2, 0, 2, 2, 1, 0, 0]",16,"c2:['MLP', 'MLP', 'Conv']; c3:['Conv', 'Transformer', 'Conv', 'Transformer']; c4:['Conv', 'Conv', 'MLP', 'Conv', 'MLP', 'MLP']; c5:['Transformer', 'Conv', 'Conv']","c2=MLP,MLP,Conv;c3=Conv,Transformer,Conv,Transformer;c4=Conv,Conv,MLP,Conv,MLP,MLP;c5=Transformer,Conv,Conv",72.02380952
9,2025-11-24T16:53:30.497342,[2. 1. 1. 0. 2. 1. 1. 0. 0. 0. 2. 1. 1. 1. 1. 2.],"76,58730159","67,11309524",76.58730159,67.11309524,"[2, 1, 1, 0, 2, 1, 1, 0, 0, 0, 2, 1, 1, 1, 1, 2]",16,"c2:['MLP', 'Transformer', 'Transformer']; c3:['Conv', 'MLP', 'Transformer', 'Transformer']; c4:['Conv', 'Conv', 'Conv', 'MLP', 'Transformer', 'Transformer']; c5:['Transformer', 'Transformer', 'MLP']","c2=MLP,Transformer,Transformer;c3=Conv,MLP,Transformer,Transformer;c4=Conv,Conv,Conv,MLP,Transformer,Transformer;c5=Transformer,Transformer,MLP",71.850198415
49,2025-11-25T15:31:12.079775,[2. 2. 0. 1. 1. 2. 0. 2. 2. 1. 1. 2. 0. 2. 2. 0.],"74,30555556","68,89880952",74.30555556,68.89880952,"[2, 2, 0, 1, 1, 2, 0, 2, 2, 1, 1, 2, 0, 2, 2, 0]",16,"c2:['MLP', 'MLP', 'Conv']; c3:['Transformer', 'Transformer', 'MLP', 'Conv']; c4:['MLP', 'MLP', 'Transformer', 'Transformer', 'MLP', 'Conv']; c5:['MLP', 'MLP', 'Conv']","c2=MLP,MLP,Conv;c3=Transformer,Transformer,MLP,Conv;c4=MLP,MLP,Transformer,Transformer,MLP,Conv;c5=MLP,MLP,Conv",71.60218254
18,2025-11-24T13:08:24.855206,[0. 1. 2. 0. 2. 2. 0. 0. 1. 2. 0. 0. 2. 2. 2. 0.],"82,83730159","60,11904762",82.83730159,60.11904762,"[0, 1, 2, 0, 2, 2, 0, 0, 1, 2, 0, 0, 2, 2, 2, 0]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['Conv', 'MLP', 'MLP', 'Conv']; c4:['Conv', 'Transformer', 'MLP', 'Conv', 'Conv', 'MLP']; c5:['MLP', 'MLP', 'Conv']","c2=Conv,Transformer,MLP;c3=Conv,MLP,MLP,Conv;c4=Conv,Transformer,MLP,Conv,Conv,MLP;c5=MLP,MLP,Conv",71.47817460499999
1,2025-11-25T12:53:55.241234,[2. 2. 2. 2. 1. 1. 1. 0. 0. 2. 2. 1. 0. 2. 0. 1.],"75,89285714","67,01388889",75.89285714,67.01388889,"[2, 2, 2, 2, 1, 1, 1, 0, 0, 2, 2, 1, 0, 2, 0, 1]",16,"c2:['MLP', 'MLP', 'MLP']; c3:['MLP', 'Transformer', 'Transformer', 'Transformer']; c4:['Conv', 'Conv', 'MLP', 'MLP', 'Transformer', 'Conv']; c5:['MLP', 'Conv', 'Transformer']","c2=MLP,MLP,MLP;c3=MLP,Transformer,Transformer,Transformer;c4=Conv,Conv,MLP,MLP,Transformer,Conv;c5=MLP,Conv,Transformer",71.45337301500001
18,2025-11-24T17:31:32.647621,[2. 0. 0. 0. 2. 1. 2. 2. 0. 0. 1. 1. 0. 2. 1. 1.],"78,07539683","64,63293651",78.07539683,64.63293651,"[2, 0, 0, 0, 2, 1, 2, 2, 0, 0, 1, 1, 0, 2, 1, 1]",16,"c2:['MLP', 'Conv', 'Conv']; c3:['Conv', 'MLP', 'Transformer', 'MLP']; c4:['MLP', 'Conv', 'Conv', 'Transformer', 'Transformer', 'Conv']; c5:['MLP', 'Transformer', 'Transformer']","c2=MLP,Conv,Conv;c3=Conv,MLP,Transformer,MLP;c4=MLP,Conv,Conv,Transformer,Transformer,Conv;c5=MLP,Transformer,Transformer",71.35416667
14,2025-11-25T13:38:07.483998,[2. 2. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 2.],"80,35714286","62,3015873",80.35714286,62.3015873,"[2, 2, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2]",16,"c2:['MLP', 'MLP', 'Transformer']; c3:['Transformer', 'Conv', 'Transformer', 'Conv']; c4:['Transformer', 'Conv', 'Conv', 'Conv', 'Conv', 'Conv']; c5:['Transformer', 'Conv', 'MLP']","c2=MLP,MLP,Transformer;c3=Transformer,Conv,Transformer,Conv;c4=Transformer,Conv,Conv,Conv,Conv,Conv;c5=Transformer,Conv,MLP",71.32936508
46,2025-11-21T14:08:04.323382,[0. 0. 1. 1. 1. 1. 0. 2. 0. 2. 0. 0. 0. 1. 0. 2.],"78,76984127","63,49206349",78.76984127,63.49206349,"[0, 0, 1, 1, 1, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0, 2]",16,"c2:['Conv', 'Conv', 'Transformer']; c3:['Transformer', 'Transformer', 'Transformer', 'Conv']; c4:['MLP', 'Conv', 'MLP', 'Conv', 'Conv', 'Conv']; c5:['Transformer', 'Conv', 'MLP']","c2=Conv,Conv,Transformer;c3=Transformer,Transformer,Transformer,Conv;c4=MLP,Conv,MLP,Conv,Conv,Conv;c5=Transformer,Conv,MLP",71.13095238
33,2025-11-25T11:37:17.329576,[0. 2. 0. 0. 0. 1. 2. 0. 1. 1. 0. 1. 0. 2. 1. 0.],"82,93650794","58,9781746",82.93650794,58.9781746,"[0, 2, 0, 0, 0, 1, 2, 0, 1, 1, 0, 1, 0, 2, 1, 0]",16,"c2:['Conv', 'MLP', 'Conv']; c3:['Conv', 'Conv', 'Transformer', 'MLP']; c4:['Conv', 'Transformer', 'Transformer', 'Conv', 'Transformer', 'Conv']; c5:['MLP', 'Transformer', 'Conv']","c2=Conv,MLP,Conv;c3=Conv,Conv,Transformer,MLP;c4=Conv,Transformer,Transformer,Conv,Transformer,Conv;c5=MLP,Transformer,Conv",70.95734127
13,2025-11-21T12:29:50.774422,[2. 2. 2. 1. 2. 2. 1. 1. 2. 0. 1. 2. 1. 1. 0. 1.],"79,76190476","62,05357143",79.76190476,62.05357143,"[2, 2, 2, 1, 2, 2, 1, 1, 2, 0, 1, 2, 1, 1, 0, 1]",16,"c2:['MLP', 'MLP', 'MLP']; c3:['Transformer', 'MLP', 'MLP', 'Transformer']; c4:['Transformer', 'MLP', 'Conv', 'Transformer', 'MLP', 'Transformer']; c5:['Transformer', 'Conv', 'Transformer']","c2=MLP,MLP,MLP;c3=Transformer,MLP,MLP,Transformer;c4=Transformer,MLP,Conv,Transformer,MLP,Transformer;c5=Transformer,Conv,Transformer",70.907738095
3,2025-11-25T13:03:29.797940,[2. 0. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 2. 1. 1. 2.],"77,18253968","64,38492063",77.18253968,64.38492063,"[2, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2]",16,"c2:['MLP', 'Conv', 'MLP']; c3:['Transformer', 'Transformer', 'Conv', 'Conv']; c4:['Conv', 'Conv', 'Conv', 'Conv', 'Conv', 'MLP']; c5:['Transformer', 'Transformer', 'MLP']","c2=MLP,Conv,MLP;c3=Transformer,Transformer,Conv,Conv;c4=Conv,Conv,Conv,Conv,Conv,MLP;c5=Transformer,Transformer,MLP",70.783730155
3,2025-11-25T10:06:28.226390,[0. 0. 2. 0. 1. 0. 1. 0. 2. 0. 1. 1. 0. 2. 2. 0.],"82,63888889","58,82936508",82.63888889,58.82936508,"[0, 0, 2, 0, 1, 0, 1, 0, 2, 0, 1, 1, 0, 2, 2, 0]",16,"c2:['Conv', 'Conv', 'MLP']; c3:['Conv', 'Transformer', 'Conv', 'Transformer']; c4:['Conv', 'MLP', 'Conv', 'Transformer', 'Transformer', 'Conv']; c5:['MLP', 'MLP', 'Conv']","c2=Conv,Conv,MLP;c3=Conv,Transformer,Conv,Transformer;c4=Conv,MLP,Conv,Transformer,Transformer,Conv;c5=MLP,MLP,Conv",70.734126985
44,2025-11-24T15:16:11.004673,[2. 0. 1. 1. 1. 0. 0. 2. 2. 2. 1. 2. 1. 2. 1. 2.],"74,90079365","66,0218254",74.90079365,66.0218254,"[2, 0, 1, 1, 1, 0, 0, 2, 2, 2, 1, 2, 1, 2, 1, 2]",16,"c2:['MLP', 'Conv', 'Transformer']; c3:['Transformer', 'Transformer', 'Conv', 'Conv']; c4:['MLP', 'MLP', 'MLP', 'Transformer', 'MLP', 'Transformer']; c5:['MLP', 'Transformer', 'MLP']","c2=MLP,Conv,Transformer;c3=Transformer,Transformer,Conv,Conv;c4=MLP,MLP,MLP,Transformer,MLP,Transformer;c5=MLP,Transformer,MLP",70.46130952499999
19,2025-11-25T10:56:02.967005,[2. 0. 1. 2. 2. 1. 2. 0. 2. 0. 0. 2. 2. 2. 0. 1.],"76,98412698","63,83928571",76.98412698,63.83928571,"[2, 0, 1, 2, 2, 1, 2, 0, 2, 0, 0, 2, 2, 2, 0, 1]",16,"c2:['MLP', 'Conv', 'Transformer']; c3:['MLP', 'MLP', 'Transformer', 'MLP']; c4:['Conv', 'MLP', 'Conv', 'Conv', 'MLP', 'MLP']; c5:['MLP', 'Conv', 'Transformer']","c2=MLP,Conv,Transformer;c3=MLP,MLP,Transformer,MLP;c4=Conv,MLP,Conv,Conv,MLP,MLP;c5=MLP,Conv,Transformer",70.411706345
48,2025-11-24T15:40:34.859253,[1. 1. 1. 1. 2. 0. 0. 0. 1. 1. 0. 0. 0. 2. 0. 0.],"81,54761905","59,02777778",81.54761905,59.02777778,"[1, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0]",16,"c2:['Transformer', 'Transformer', 'Transformer']; c3:['Transformer', 'MLP', 'Conv', 'Conv']; c4:['Conv', 'Transformer', 'Transformer', 'Conv', 'Conv', 'Conv']; c5:['MLP', 'Conv', 'Conv']","c2=Transformer,Transformer,Transformer;c3=Transformer,MLP,Conv,Conv;c4=Conv,Transformer,Transformer,Conv,Conv,Conv;c5=MLP,Conv,Conv",70.287698415
18,2025-11-25T13:49:30.345910,[2. 1. 0. 2. 2. 1. 1. 1. 0. 0. 1. 1. 2. 0. 0. 2.],"78,76984127","61,75595238",78.76984127,61.75595238,"[2, 1, 0, 2, 2, 1, 1, 1, 0, 0, 1, 1, 2, 0, 0, 2]",16,"c2:['MLP', 'Transformer', 'Conv']; c3:['MLP', 'MLP', 'Transformer', 'Transformer']; c4:['Transformer', 'Conv', 'Conv', 'Transformer', 'Transformer', 'MLP']; c5:['Conv', 'Conv', 'MLP']","c2=MLP,Transformer,Conv;c3=MLP,MLP,Transformer,Transformer;c4=Transformer,Conv,Conv,Transformer,Transformer,MLP;c5=Conv,Conv,MLP",70.262896825
11,2025-11-24T17:02:50.800953,[0. 1. 2. 0. 1. 1. 2. 0. 1. 2. 2. 1. 0. 2. 1. 0.],"80,05952381","60,21825397",80.05952381,60.21825397,"[0, 1, 2, 0, 1, 1, 2, 0, 1, 2, 2, 1, 0, 2, 1, 0]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['Conv', 'Transformer', 'Transformer', 'MLP']; c4:['Conv', 'Transformer', 'MLP', 'MLP', 'Transformer', 'Conv']; c5:['MLP', 'Transformer', 'Conv']","c2=Conv,Transformer,MLP;c3=Conv,Transformer,Transformer,MLP;c4=Conv,Transformer,MLP,MLP,Transformer,Conv;c5=MLP,Transformer,Conv",70.13888889
46,2025-11-25T12:15:21.917283,[2. 1. 0. 0. 1. 0. 0. 0. 2. 1. 0. 0. 0. 0. 1. 2.],"84,92063492","55,00992063",84.92063492,55.00992063,"[2, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 2]",16,"c2:['MLP', 'Transformer', 'Conv']; c3:['Conv', 'Transformer', 'Conv', 'Conv']; c4:['Conv', 'MLP', 'Transformer', 'Conv', 'Conv', 'Conv']; c5:['Conv', 'Transformer', 'MLP']","c2=MLP,Transformer,Conv;c3=Conv,Transformer,Conv,Conv;c4=Conv,MLP,Transformer,Conv,Conv,Conv;c5=Conv,Transformer,MLP",69.965277775
31,2025-11-24T18:43:22.453966,[0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 2. 1. 1. 1. 0. 2.],"76,58730159","63,24404762",76.58730159,63.24404762,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 1, 1, 1, 0, 2]",16,"c2:['Conv', 'Conv', 'Transformer']; c3:['Conv', 'Transformer', 'Conv', 'Transformer']; c4:['Conv', 'Conv', 'Transformer', 'MLP', 'Transformer', 'Transformer']; c5:['Transformer', 'Conv', 'MLP']","c2=Conv,Conv,Transformer;c3=Conv,Transformer,Conv,Transformer;c4=Conv,Conv,Transformer,MLP,Transformer,Transformer;c5=Transformer,Conv,MLP",69.91567460499999
26,2025-11-25T11:14:56.848127,[0. 2. 1. 2. 2. 1. 2. 1. 0. 0. 0. 1. 1. 1. 1. 0.],"76,78571429","62,99603175",76.78571429,62.99603175,"[0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 1, 1, 1, 1, 0]",16,"c2:['Conv', 'MLP', 'Transformer']; c3:['MLP', 'MLP', 'Transformer', 'MLP']; c4:['Transformer', 'Conv', 'Conv', 'Conv', 'Transformer', 'Transformer']; c5:['Transformer', 'Transformer', 'Conv']","c2=Conv,MLP,Transformer;c3=MLP,MLP,Transformer,MLP;c4=Transformer,Conv,Conv,Conv,Transformer,Transformer;c5=Transformer,Transformer,Conv",69.89087302
30,2025-11-24T14:03:27.033739,[2. 0. 0. 2. 2. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 0.],"76,68650794","63,0952381",76.68650794,63.0952381,"[2, 0, 0, 2, 2, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",16,"c2:['MLP', 'Conv', 'Conv']; c3:['MLP', 'MLP', 'Conv', 'Transformer']; c4:['Transformer', 'Transformer', 'Transformer', 'Conv', 'Transformer', 'Conv']; c5:['Transformer', 'Conv', 'Conv']","c2=MLP,Conv,Conv;c3=MLP,MLP,Conv,Transformer;c4=Transformer,Transformer,Transformer,Conv,Transformer,Conv;c5=Transformer,Conv,Conv",69.89087302
41,2025-11-24T19:34:19.640174,[0. 2. 2. 1. 0. 2. 2. 2. 0. 1. 0. 1. 0. 2. 0. 1.],"80,25793651","58,68055556",80.25793651,58.68055556,"[0, 2, 2, 1, 0, 2, 2, 2, 0, 1, 0, 1, 0, 2, 0, 1]",16,"c2:['Conv', 'MLP', 'MLP']; c3:['Transformer', 'Conv', 'MLP', 'MLP']; c4:['MLP', 'Conv', 'Transformer', 'Conv', 'Transformer', 'Conv']; c5:['MLP', 'Conv', 'Transformer']","c2=Conv,MLP,MLP;c3=Transformer,Conv,MLP,MLP;c4=MLP,Conv,Transformer,Conv,Transformer,Conv;c5=MLP,Conv,Transformer",69.469246035
44,2025-11-25T15:19:50.728877,[0. 0. 0. 1. 2. 0. 1. 2. 1. 0. 0. 0. 2. 2. 0. 1.],"77,57936508","61,30952381",77.57936508,61.30952381,"[0, 0, 0, 1, 2, 0, 1, 2, 1, 0, 0, 0, 2, 2, 0, 1]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['Transformer', 'MLP', 'Conv', 'Transformer']; c4:['MLP', 'Transformer', 'Conv', 'Conv', 'Conv', 'MLP']; c5:['MLP', 'Conv', 'Transformer']","c2=Conv,Conv,Conv;c3=Transformer,MLP,Conv,Transformer;c4=MLP,Transformer,Conv,Conv,Conv,MLP;c5=MLP,Conv,Transformer",69.444444445
20,2025-11-25T11:00:20.881416,[2. 1. 0. 1. 1. 0. 2. 0. 2. 0. 2. 1. 0. 1. 1. 0.],"76,09126984","62,45039683",76.09126984,62.45039683,"[2, 1, 0, 1, 1, 0, 2, 0, 2, 0, 2, 1, 0, 1, 1, 0]",16,"c2:['MLP', 'Transformer', 'Conv']; c3:['Transformer', 'Transformer', 'Conv', 'MLP']; c4:['Conv', 'MLP', 'Conv', 'MLP', 'Transformer', 'Conv']; c5:['Transformer', 'Transformer', 'Conv']","c2=MLP,Transformer,Conv;c3=Transformer,Transformer,Conv,MLP;c4=Conv,MLP,Conv,MLP,Transformer,Conv;c5=Transformer,Transformer,Conv",69.27083333499999
43,2025-11-24T19:45:05.803173,[1. 0. 2. 1. 2. 2. 2. 0. 2. 1. 1. 0. 0. 2. 0. 1.],"76,28968254","62,05357143",76.28968254,62.05357143,"[1, 0, 2, 1, 2, 2, 2, 0, 2, 1, 1, 0, 0, 2, 0, 1]",16,"c2:['Transformer', 'Conv', 'MLP']; c3:['Transformer', 'MLP', 'MLP', 'MLP']; c4:['Conv', 'MLP', 'Transformer', 'Transformer', 'Conv', 'Conv']; c5:['MLP', 'Conv', 'Transformer']","c2=Transformer,Conv,MLP;c3=Transformer,MLP,MLP,MLP;c4=Conv,MLP,Transformer,Transformer,Conv,Conv;c5=MLP,Conv,Transformer",69.171626985
17,2025-11-25T10:50:30.698738,[0. 1. 2. 1. 2. 0. 2. 0. 1. 0. 2. 2. 2. 2. 0. 2.],"76,28968254","62,00396825",76.28968254,62.00396825,"[0, 1, 2, 1, 2, 0, 2, 0, 1, 0, 2, 2, 2, 2, 0, 2]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['Transformer', 'MLP', 'Conv', 'MLP']; c4:['Conv', 'Transformer', 'Conv', 'MLP', 'MLP', 'MLP']; c5:['MLP', 'Conv', 'MLP']","c2=Conv,Transformer,MLP;c3=Transformer,MLP,Conv,MLP;c4=Conv,Transformer,Conv,MLP,MLP,MLP;c5=MLP,Conv,MLP",69.14682539500001
16,2025-11-24T13:01:44.241860,[1. 0. 1. 1. 0. 1. 1. 1. 2. 0. 1. 1. 1. 1. 0. 2.],"82,73809524","55,50595238",82.73809524,55.50595238,"[1, 0, 1, 1, 0, 1, 1, 1, 2, 0, 1, 1, 1, 1, 0, 2]",16,"c2:['Transformer', 'Conv', 'Transformer']; c3:['Transformer', 'Conv', 'Transformer', 'Transformer']; c4:['Transformer', 'MLP', 'Conv', 'Transformer', 'Transformer', 'Transformer']; c5:['Transformer', 'Conv', 'MLP']","c2=Transformer,Conv,Transformer;c3=Transformer,Conv,Transformer,Transformer;c4=Transformer,MLP,Conv,Transformer,Transformer,Transformer;c5=Transformer,Conv,MLP",69.12202381
35,2025-11-25T14:50:58.072186,[2. 0. 1. 0. 2. 1. 2. 1. 0. 1. 2. 0. 1. 2. 1. 2.],"78,67063492","59,02777778",78.67063492,59.02777778,"[2, 0, 1, 0, 2, 1, 2, 1, 0, 1, 2, 0, 1, 2, 1, 2]",16,"c2:['MLP', 'Conv', 'Transformer']; c3:['Conv', 'MLP', 'Transformer', 'MLP']; c4:['Transformer', 'Conv', 'Transformer', 'MLP', 'Conv', 'Transformer']; c5:['MLP', 'Transformer', 'MLP']","c2=MLP,Conv,Transformer;c3=Conv,MLP,Transformer,MLP;c4=Transformer,Conv,Transformer,MLP,Conv,Transformer;c5=MLP,Transformer,MLP",68.84920635
14,2025-11-25T10:41:09.492991,[2. 1. 0. 2. 1. 1. 2. 2. 0. 0. 0. 2. 1. 2. 1. 2.],"77,28174603","60,26785714",77.28174603,60.26785714,"[2, 1, 0, 2, 1, 1, 2, 2, 0, 0, 0, 2, 1, 2, 1, 2]",16,"c2:['MLP', 'Transformer', 'Conv']; c3:['MLP', 'Transformer', 'Transformer', 'MLP']; c4:['MLP', 'Conv', 'Conv', 'Conv', 'MLP', 'Transformer']; c5:['MLP', 'Transformer', 'MLP']","c2=MLP,Transformer,Conv;c3=MLP,Transformer,Transformer,MLP;c4=MLP,Conv,Conv,Conv,MLP,Transformer;c5=MLP,Transformer,MLP",68.77480158499999
42,2025-11-24T15:06:07.159500,[0. 1. 0. 1. 0. 1. 2. 1. 2. 0. 2. 1. 2. 1. 1. 1.],"84,52380952","52,77777778",84.52380952,52.77777778,"[0, 1, 0, 1, 0, 1, 2, 1, 2, 0, 2, 1, 2, 1, 1, 1]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['Transformer', 'Conv', 'Transformer', 'MLP']; c4:['Transformer', 'MLP', 'Conv', 'MLP', 'Transformer', 'MLP']; c5:['Transformer', 'Transformer', 'Transformer']","c2=Conv,Transformer,Conv;c3=Transformer,Conv,Transformer,MLP;c4=Transformer,MLP,Conv,MLP,Transformer,MLP;c5=Transformer,Transformer,Transformer",68.65079365
10,2025-11-24T12:32:59.778891,[2. 2. 2. 1. 0. 0. 2. 0. 1. 1. 2. 2. 1. 2. 1. 2.],"77,18253968","59,62301587",77.18253968,59.62301587,"[2, 2, 2, 1, 0, 0, 2, 0, 1, 1, 2, 2, 1, 2, 1, 2]",16,"c2:['MLP', 'MLP', 'MLP']; c3:['Transformer', 'Conv', 'Conv', 'MLP']; c4:['Conv', 'Transformer', 'Transformer', 'MLP', 'MLP', 'Transformer']; c5:['MLP', 'Transformer', 'MLP']","c2=MLP,MLP,MLP;c3=Transformer,Conv,Conv,MLP;c4=Conv,Transformer,Transformer,MLP,MLP,Transformer;c5=MLP,Transformer,MLP",68.402777775
37,2025-11-25T11:47:12.587386,[2. 0. 2. 0. 0. 2. 1. 1. 0. 0. 0. 2. 2. 0. 1. 0.],"83,73015873","52,67857143",83.73015873,52.67857143,"[2, 0, 2, 0, 0, 2, 1, 1, 0, 0, 0, 2, 2, 0, 1, 0]",16,"c2:['MLP', 'Conv', 'MLP']; c3:['Conv', 'Conv', 'MLP', 'Transformer']; c4:['Transformer', 'Conv', 'Conv', 'Conv', 'MLP', 'MLP']; c5:['Conv', 'Transformer', 'Conv']","c2=MLP,Conv,MLP;c3=Conv,Conv,MLP,Transformer;c4=Transformer,Conv,Conv,Conv,MLP,MLP;c5=Conv,Transformer,Conv",68.20436508
40,2025-11-25T11:55:41.912253,[1. 0. 0. 0. 2. 0. 0. 1. 0. 1. 1. 2. 2. 1. 1. 0.],"83,23412698","52,62896825",83.23412698,52.62896825,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 1, 1, 2, 2, 1, 1, 0]",16,"c2:['Transformer', 'Conv', 'Conv']; c3:['Conv', 'MLP', 'Conv', 'Conv']; c4:['Transformer', 'Conv', 'Transformer', 'Transformer', 'MLP', 'MLP']; c5:['Transformer', 'Transformer', 'Conv']","c2=Transformer,Conv,Conv;c3=Conv,MLP,Conv,Conv;c4=Transformer,Conv,Transformer,Transformer,MLP,MLP;c5=Transformer,Transformer,Conv",67.931547615
