timestamp;epoch;genotype_normal;genotype_reduce;genotype_full;clean_acc;clean_loss;train_acc;train_loss;f1;params;total_time_sec
03:44,0;55;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;76,1992569;0,714299917;79,02828979;0,651040852;0,631250791;133967;3,769298315
03:44,0;56;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;80,07379913;0,625149965;76,13776398;0,665938318;0,653850085;133967;3,769298315
03:44,0;57;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;80,25830078;0,618394375;77,98278046;0,631604612;0,651615662;133967;3,769298315
03:44,1;58;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;80,99630737;0,614388168;77,61377716;0,627935648;0,660039591;133967;3,769298315
03:44,1;59;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;82,10331726;0,620872974;80,07379913;0,58346194;0,665373607;133967;3,769298315
03:44,1;60;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;81,73431396;0,663227379;81,2423172;0,584722936;0,67404791;133967;3,769298315
03:44,1;61;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;81,91881561;0,675466537;81,18081665;0,672438025;0,691104299;133967;3,769298315
03:44,1;62;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;82,6568222;0,648172855;82,34932709;0,556700706;0,677125124;133967;3,769298315
03:44,1;63;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;82,6568222;0,619325221;81,54981995;0,556600034;0,708689985;133967;3,769298315
03:44,1;64;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;80,99630737;0,636930645;80,996315;0,542483985;0,710324539;133967;3,769298315
03:44,1;65;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;80,81180573;0,638678372;82,28782654;0,537763178;0,724809162;133967;3,769298315
03:44,1;66;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;82,6568222;0,625916064;82,71833038;0,52944839;0,721687026;133967;3,769298315
03:44,1;67;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;82,47232056;0,672737122;83,70233917;0,504044533;0,706412712;133967;3,769298315
03:44,1;68;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;83,3948288;0,613182843;82,53382874;0,524830282;0,728196143;133967;3,769298315
03:44,1;69;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;80,62730408;0,611553192;83,45633698;0,505162299;0,725315443;133967;3,769298315
03:44,1;70;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;81,54981232;0,651032031;83,39483643;0,49674809;0,712870045;133967;3,769298315
03:44,1;71;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,13284302;0,726731777;83,70233917;0,508362114;0,768012844;133967;3,769298315
03:44,1;72;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,50184631;0,640137255;85,17835236;0,624656141;0,762880548;133967;3,769298315
