timestamp;epoch;genotype_normal;genotype_reduce;genotype_full;clean_acc;clean_loss;train_acc;train_loss;f1;params;total_time_sec
2025-12-15T14:45:25.210382;34;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};72,15;0,829472616;71,766;1,472580763;0,708178087;3,385666;248,6559253
2025-12-15T14:49:33.150419;35;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};72,2;0,865016205;71,914;1,470304421;0,718435688;3,385666;247,9366624
2025-12-15T14:53:40.537831;36;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};71,55;0,865300989;72,284;1,4644251;0,71109685;3,385666;247,3840048
2025-12-15T14:57:49.158183;37;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};70,81;0,861707515;72,444;1,460600663;0,692503039;3,385666;248,6169314
2025-12-15T15:01:56.597255;38;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};68,91;0,852207817;72,512;1,458943219;0,686391642;3,385666;247,4358561
2025-12-15T15:06:03.961282;39;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};73,13;0,817963049;72,968;1,451645805;0,724781133;3,385666;247,3608072
2025-12-15T15:10:12.680781;40;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};70,96;0,856590178;72,752;1,449609108;0,704283977;3,385666;248,7161798
2025-12-15T15:14:20.816958;41;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};66,93;1,020120552;73,132;1,442879434;0,657918616;3,385666;248,1328425
2025-12-15T15:18:29.229149;42;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};72,8;0,785356067;73,738;1,445085224;0,722668638;3,385666;248,4088731
2025-12-15T15:22:37.410176;43;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};73,29;0,780131351;73,366;1,443478691;0,721356116;3,385666;248,1777091
2025-12-15T15:26:45.396562;44;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};67,8;0,910187156;73,598;1,441155245;0,673738916;3,385666;247,9834466
2025-12-15T15:30:53.603912;45;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};72,25;0,843260183;73,668;1,443435844;0,716162444;3,385666;248,2041576
2025-12-15T15:35:01.930482;46;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};71,08;0,877054734;73,958;1,433366798;0,713501952;3,385666;248,3233001
2025-12-15T15:39:09.555585;47;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};70,28;0,884898868;74,268;1,429543568;0,694656384;3,385666;247,6219091
